Word	Pknown
uninspected	0.9301
uninspired	0.9898
uninspiring	0.9899
uninstall	0.9953
uninstalled	0.9844
uninstructed	0.9258
uninsurable	0.9836
uninsured	0.9949
unintelligence	0.7254
unintelligent	0.9776
unintelligently	0.9510
unintelligibility	0.8808
unintelligible	0.9907
unintelligibly	0.9672
unintended	0.9931
unintentional	0.9976
unintentionally	0.9926
uninterested	0.9791
uninterestedly	0.8455
uninteresting	0.9797
uninterestingly	0.9149
uninterrupted	0.9927
uninterruptedly	0.8005
uninterruptible	0.9072
unintuitive	0.9343
uninventive	0.9370
uninvestigated	0.9471
uninvited	0.9949
uninviting	0.9807
uninvolved	0.9760
union	0.9946
unionism	0.8951
unionist	0.9577
unionization	0.9364
unionize	0.9219
unipolar	0.7826
unique	1.0000
uniquely	0.9809
uniqueness	0.9808
unisex	1.0000
unisexual	0.8821
unison	0.9925
unisonant	0.2494
unisonous	0.2861
unissued	0.9179
unit	1.0000
unitarian	0.9173
unitarily	0.7717
unitary	0.9056
unite	0.9976
united	1.0000
uniting	0.9739
unitize	0.6846
unity	0.9924
univalent	0.4597
univalve	0.7103
univariate	0.4934
universal	1.0000
universalism	0.9082
universalist	0.9066
universalistic	0.6838
universality	0.8962
universalize	0.8848
universally	0.9897
universe	0.9949
university	0.9976
univocal	0.6789
univocally	0.6256
unjacketed	0.7815
unjust	0.9803
unjustifiable	0.9897
unjustifiably	0.9854
unjustified	0.9974
unjustly	0.9899
unjustness	0.8108
unkempt	0.9272
unkemptly	0.6869
unkemptness	0.8583
unkind	0.9872
unkindly	0.9870
unkindness	0.9365
unknot	0.8378
unknotted	0.9328
unknowable	0.9148
unknowably	0.8194
unknowing	0.9947
unknowingly	0.9974
unknowingness	0.7615
unknowledgeable	0.9089
unknown	0.9952
unlabeled	0.9552
unlabored	0.8876
unlace	0.9528
unlaced	0.9657
unlade	0.2995
unladylike	0.9798
unlamented	0.8986
unlash	0.7644
unlashed	0.8361
unlatch	0.9664
unlaundered	0.9320
unlawful	0.9925
unlawfully	0.9950
unlawfulness	0.9878
unleaded	0.9825
unlearn	0.9175
unlearned	0.9089
unlearning	0.8196
unlearnt	0.6035
unleash	0.9929
unleashed	0.9974
unleavened	0.8719
unless	0.9951
unlettered	0.8346
unlevel	0.8589
unleveled	0.9244
unlicensed	0.9972
unlighted	0.7848
unlikable	0.9705
unlike	0.9800
unlikeable	0.9975
unlikelihood	0.9450
unlikely	0.9951
unlikeness	0.8109
unlimber	0.4474
unlimited	0.9926
unlimitedly	0.7612
unlined	0.9447
unlink	0.9139
unlinked	0.9677
unlisted	0.9904
unlit	0.9459
unliterary	0.6808
unlivable	0.8901
unlived	0.8208
unload	0.9948
unloaded	1.0000
unloader	0.9084
unlock	0.9976
unlocked	0.9973
unlocking	0.9879
unlogged	0.8486
unlooked	0.6429
unloose	0.6598
unloosen	0.6737
unloosening	0.7518
unloosing	0.6071
unlovable	0.9920
unloved	0.9870
unlovely	0.7968
unloving	0.9646
unluckily	0.9430
unluckiness	0.8178
unlucky	0.9878
unmade	0.9611
unmagnified	0.9403
unmaintained	0.9403
unmake	0.8644
unman	0.5957
unmanageable	0.9840
unmanageably	0.9293
unmanaged	0.9666
unmanliness	0.8110
unmanly	0.9443
unmanned	0.9825
unmannered	0.8819
unmannerly	0.8043
unmantle	0.6757
unmanufactured	0.8548
unmapped	0.9588
unmarked	1.0000
unmarketable	0.9904
unmarred	0.9302
unmarriageable	0.6489
unmarried	0.9889
unmask	0.9903
unmasked	1.0000
unmasking	0.9898
unmatchable	0.9793
unmatched	0.9896
unmated	0.8212
unmeaning	0.6423
unmeant	0.4398
unmeasured	0.9872
unmediated	0.9562
unmeet	0.4347
unmelodic	0.8561
unmelodious	0.8351
unmemorable	0.9375
unmentionable	0.9906
unmentionables	0.9716
unmentionably	0.9187
unmentioned	0.9784
unmerciful	0.9597
unmercifully	0.9682
unmerge	0.7249
unmerged	0.8302
unmerited	0.9585
unmeritorious	0.6927
unmet	0.7580
unmetered	0.9424
unmethodical	0.9242
unmethodically	0.8966
unmilitary	0.6856
unmindful	0.9102
unmindfully	0.8367
unmingled	0.8093
unmissed	0.8189
unmistakable	0.9833
unmistakably	0.9774
unmistaken	0.9531
unmitigated	0.9764
unmixable	0.8738
unmixed	0.9428
unmodified	0.9828
unmold	0.7677
unmolded	0.9028
unmolested	0.9330
unmonitored	0.9805
unmoor	0.4840
unmoored	0.8361
unmoral	0.5195
unmorally	0.5667
unmotivated	0.9839
unmovable	0.9296
unmoved	0.9901
unmoving	0.9616
unmurmuring	0.5027
unmusical	0.8093
unmusically	0.7273
unnamable	0.8412
unnamed	0.9864
unnatural	0.9943
unnaturally	0.9854
unnaturalness	0.8568
unnecessarily	0.9869
unnecessary	0.9933
unneeded	0.9087
unnerve	0.9583
unnerved	0.9870
unnerving	0.9767
unnoted	0.8351
unnoticeable	0.9898
unnoticeably	0.9613
unnoticed	0.9833
unnoticing	0.8456
unnourished	0.7980
unnumbered	0.8383
unobedient	0.5859
unobjectionable	0.9307
unobjectionably	0.8972
unobligated	0.8579
unobservable	0.9358
unobservant	0.9644
unobserved	0.9865
unobserving	0.8949
unobstructed	0.9741
unobtainable	0.9798
unobtrusive	0.9700
unobtrusively	0.9544
unobtrusiveness	0.9560
unobvious	0.7260
unoccupied	0.9834
unoffending	0.8970
unoffered	0.8408
unofficial	0.9976
unofficially	0.9975
unopened	0.9891
unopposed	0.9747
unordered	0.9136
unordinary	0.8274
unorganized	0.9524
unoriginal	0.9716
unoriginality	0.9070
unoriginally	0.8491
unornamented	0.8615
unorthodox	0.9947
unorthodoxly	0.7203
unorthodoxy	0.8092
unostentatious	0.7620
unostentatiously	0.7767
unpack	0.9946
unpacked	0.9944
unpadded	0.9678
unpaged	0.7245
unpaid	0.9949
unpainted	0.9848
unpaired	0.9661
unpalatable	0.9557
unpalatably	0.8326
unparallel	0.9393
unparalleled	0.9910
unpardonable	0.9562
unpardonably	0.8649
unpardoned	0.9223
unparsed	0.7040
unparticular	0.8178
unpartisan	0.8244
unpasteurized	0.9755
unpatented	0.9482
unpatriotic	0.9847
unpatriotically	0.9262
unpatrolled	0.9682
unpaved	0.9927
unpayable	0.9660
unpeel	0.8667
unpeeled	0.9716
unpeg	0.7860
unperceived	0.9342
unperceptive	0.8968
unperfected	0.8617
unperformed	0.8036
unpermitted	0.8628
unpersuasive	0.9361
unpersuasively	0.8555
unperturbed	0.9302
unperturbedly	0.7500
unphysical	0.7238
unpick	0.8389
unpicked	0.9623
unpiloted	0.9322
unpin	0.9302
unpinned	0.9669
unpitying	0.8500
unpityingly	0.8178
unplaced	0.8895
unplanned	0.9975
unplanted	0.9104
unplayable	0.9609
unpleasant	0.9976
unpleasantly	0.9919
unpleasantness	0.9659
unpleased	0.7829
unpleasing	0.9077
unpledged	0.9201
unplowed	0.9095
unplug	0.9902
unplugged	1.0000
unplugging	0.9891
unplumbed	0.8066
unpolished	0.9917
unpolluted	0.9769
unpopular	1.0000
unpopularity	0.9079
unpopulated	0.9923
unpractical	0.8034
unpracticed	0.9674
unprecedented	0.9869
unprecedentedly	0.8833
unpredictability	0.9842
unpredictable	0.9975
unpredictably	0.9923
unpredicted	0.9663
unprejudiced	0.9573
unpremeditated	0.8133
unpremeditatedly	0.7200
unprepared	0.9975
unpreparedness	0.8950
unprepossessing	0.6805
unprepossessingly	0.6476
unpreserved	0.9605
unpresuming	0.9103
unpresumptuous	0.9279
unpretending	0.8180
unpretentious	0.9670
unpretentiously	0.9538
unpretentiousness	0.9204
unpreventable	0.9709
unprimed	0.9237
unprincipled	0.9691
unprintable	0.9595
unprintably	0.6173
unprinted	0.9706
unprivileged	0.9597
unproblematic	0.9065
unprocessed	0.9950
unprocurable	0.9158
unproduced	0.9246
unproductive	0.9866
unproductively	0.9606
unproductiveness	0.9157
unprofaned	0.6831
unprofessed	0.9130
unprofessional	0.9955
unprofessionalism	0.9216
unprofessionally	0.9843
unprofitable	0.9808
unprofitably	0.9347
unprogressive	0.9052
unprolific	0.8750
unpromising	0.9125
unpromisingly	0.8841
unprompted	0.9772
unpronounceable	0.9803
unpronounced	0.9687
unpropitious	0.6469
unprosecuted	0.9492
unprotected	0.9905
unproved	0.8201
unproven	0.9633
unprovoked	1.0000
unpublished	0.9928
unpunctual	0.7506
unpunctuality	0.6700
unpunctually	0.7220
unpunctuated	0.9358
unpunished	0.9658
unpurified	0.9810
unqualified	0.9843
unqualifiedly	0.6056
unquenchable	0.9710
unquenchably	0.9250
unquenched	0.9555
unquestionable	0.9956
unquestionably	0.9847
unquestioned	0.9777
unquestioning	0.9586
unquestioningly	0.9683
unquiet	0.7325
unquotable	0.9748
unquote	0.8930
unquoted	0.8930
unraced	0.5419
unranked	0.9777
unrated	0.9927
unravel	0.9895
unraveled	0.9676
unraveling	0.9719
unreachable	0.9974
unreachably	0.8171
unreached	0.9473
unread	0.9724
unreadable	0.9838
unreadily	0.8286
unready	0.8819
unreal	0.9954
unrealism	0.7366
unrealistic	0.9972
unreality	0.8325
unrealizable	0.8997
unrealized	0.9778
unreason	0.7251
unreasonable	0.9903
unreasonableness	0.8886
unreasonably	0.9953
unreasoned	0.9342
unreasoning	0.8603
unreasoningly	0.7511
unrecalled	0.8313
unreceptive	0.9908
unreciprocated	0.9613
unrecognizable	0.9920
unrecognizably	0.9716
unrecognized	0.9976
unrecognizing	0.8768
unrecompensed	0.7877
unreconstructed	0.7273
unrecorded	0.9948
unrecoverable	0.9780
unrecovered	0.9608
unredeemable	0.9294
unredeemed	0.9544
unreduced	0.8306
unreel	0.7335
unreeled	0.8662
unreeling	0.8147
unreferenced	0.9704
unrefined	0.9873
unreflecting	0.8722
unreflective	0.9474
unreflectively	0.8495
unreformed	0.9648
unrefrigerated	0.9667
unregenerate	0.5077
unregimented	0.9686
unregistered	0.9978
unregretful	0.8212
unregulated	0.9895
unrehearsed	0.9891
unreinforced	0.7974
unrelated	0.9897
unreleased	0.9847
unrelenting	0.9838
unrelentingly	0.9685
unreliability	0.9771
unreliable	0.9950
unreliably	0.9650
unrelieved	0.9339
unrelievedly	0.6096
unreligious	0.8483
unremarkable	0.9932
unremarked	0.8696
unremembered	0.7454
unremitted	0.8978
unremitting	0.8938
unremittingly	0.8472
unremorseful	0.9566
unremorsefully	0.9194
unremunerated	0.7282
unrenowned	0.9068
unrented	0.8645
unrepaired	0.9237
unrepeatable	0.9718
unrepeated	0.9393
unrepentant	0.9450
unrepentantly	0.9077
unreported	0.9921
unrepresentative	0.9314
unrepresented	0.9881
unrepressed	0.8961
unrequested	0.9726
unrequited	0.9576
unrequitedly	0.8617
unreserved	0.9716
unreservedly	0.9325
unreservedness	0.8119
unresisting	0.9199
unresistingly	0.8758
unresolved	0.9973
unrespectable	0.8474
unresponsive	1.0000
unresponsively	0.9306
unresponsiveness	0.9720
unrest	0.9855
unrestrained	0.9952
unrestrainedly	0.8364
unrestraint	0.8229
unrestricted	0.9925
unrestrictedly	0.9196
unrestrictive	0.9610
unretired	0.8000
unreturned	0.9344
unrevealed	0.9515
unrevealing	0.9415
unrevealingly	0.8604
unreviewable	0.9132
unrevised	0.9672
unrevoked	0.8981
unrewarded	0.9884
unrewarding	0.9835
unrhymed	0.7366
unriddle	0.5935
unrifled	0.8212
unrig	0.5526
unrigged	0.8626
unrigging	0.7048
unrighteous	0.9348
unrighteousness	0.8750
unrightfully	0.8856
unripe	0.9616
unrivaled	0.9814
unrivalled	0.9357
unroasted	0.9377
unrobed	0.8375
unroll	0.9801
unrolled	0.9791
unrolling	0.9444
unromantic	0.9708
unromantically	0.9215
unroofed	0.7486
unroot	0.8670
unrounded	0.8462
unruffled	0.9708
unruliness	0.9720
unruly	0.9823
unrushed	0.9112
unsacred	0.8320
unsaddle	0.9505
unsaddled	0.9801
unsaddling	0.8415
unsafe	0.9905
unsafeguarded	0.7857
unsafely	0.9556
unsaid	0.9667
unsalable	0.6921
unsalaried	0.8705
unsalted	0.9925
unsalvageable	0.9833
unsanctified	0.9498
unsanctioned	0.9877
unsanitary	0.9975
unsatisfactorily	0.9559
unsatisfactory	0.9877
unsatisfied	0.9926
unsatisfying	0.9976
unsaturated	0.9951
unsaved	0.9642
unsavorily	0.6765
unsavory	0.9758
unsay	0.5665
unscarred	0.9431
unscathed	0.9805
unscented	0.9949
unscheduled	0.9880
unscholarly	0.9441
unschooled	0.9468
unscientific	0.9697
unscientifically	0.9562
unscramble	0.9743
unscrambled	0.9930
unscrambling	0.9755
unscratched	0.9505
unscreened	0.9719
unscrew	0.9973
unscrewed	0.9817
unscrewing	0.9745
unscripted	0.9933
unscriptural	0.7368
unscrupulous	0.9680
unscrupulously	0.9492
unscrupulousness	0.9442
unseal	0.9608
unsealed	0.9877
unsealing	0.9041
unsearchable	0.9781
unsearchableness	0.6340
unsearched	0.9064
unseasonable	0.9524
unseasonably	0.9652
unseasoned	0.9925
unseat	0.9356
unseated	0.9683
unseaworthy	0.8988
unsecure	0.8251
unsecured	0.9898
unseeded	0.9600
unseeing	0.9670
unseeingly	0.7984
unseemliness	0.8950
unseemly	0.9671
unseen	1.0000
unselect	0.8494
unselected	0.9666
unselecting	0.8382
unselective	0.8711
unselfconscious	0.7715
unselfish	0.9695
unselfishly	0.9808
unselfishness	0.9668
unsent	0.9365
unsentimental	0.9694
unsentimentally	0.8977
unserious	0.6418
unserviceable	0.9798
unset	0.8477
unsetting	0.6626
unsettle	0.9976
unsettled	0.9975
unsettledness	0.8286
unsettlement	0.8231
unsettling	0.9977
unsex	0.5036
unsexed	0.8739
unsexing	0.5571
unshackle	0.9683
unshackled	0.9838
unshackling	0.9171
unshakable	0.9808
unshakably	0.9208
unshakeable	0.9850
unshaken	0.9924
unshaped	0.9239
unshapely	0.9726
unshared	0.9504
unsharpened	0.9874
unshaved	0.9757
unshaven	0.9895
unsheathe	0.9191
unsheathed	0.9818
unsheathing	0.9247
unshed	0.6932
unshelled	0.9219
unsheltered	0.9787
unshielded	0.9904
unship	0.4948
unshipped	0.8860
unshipping	0.4921
unshod	0.6936
unshorn	0.7482
unshrinking	0.8915
unsighted	0.9106
unsightliness	0.9315
unsightly	0.9906
unsigned	0.9842
unsinkable	0.9818
unskilled	0.9898
unskillful	0.9504
unskillfully	0.9801
unsleeping	0.5686
unsliced	0.9646
unsmiling	0.8711
unsmilingly	0.8342
unsmooth	0.7658
unsmoothed	0.8409
unsnap	0.8262
unsnapped	0.8831
unsnarl	0.7277
unsociability	0.8413
unsociable	0.9826
unsociably	0.9522
unsocial	0.9122
unsoiled	0.9759
unsold	0.9716
unsolder	0.6212
unsoldered	0.8779
unsoldering	0.6733
unsolicited	0.9906
unsolvable	0.9900
unsolved	0.9975
unsophisticated	1.0000
unsophisticatedly	0.8984
unsorted	0.9742
unsought	0.8695
unsound	0.9003
unsounded	0.8229
unsoundly	0.8313
unsoundness	0.7873
unsowed	0.8205
unsown	0.7573
unsparing	0.9286
unsparingly	0.9610
unspeakable	1.0000
unspeakably	0.9818
unspeaking	0.8530
unspecialized	0.9573
unspecific	0.9502
unspecified	0.9932
unspectacular	0.9637
unspectacularly	0.9234
unspent	0.9444
unspiritual	0.9233
unspoiled	0.9737
unspoken	0.9920
unsponsored	0.9849
unsporting	0.8876
unsportsmanlike	0.9433
unspotted	0.9223
unsprayed	0.8399
unstable	0.9953
unstableness	0.8050
unstably	0.6906
unstaffed	0.9757
unstained	0.9755
unstamped	0.9764
unstated	0.9799
unstaunched	0.7286
unsteadied	0.9294
unsteadily	0.9812
unsteadiness	0.9894
unsteady	0.9948
unsteadying	0.9128
unsterile	0.9089
unsterilized	0.9834
unstill	0.5995
unstilted	0.7897
unstinted	0.7354
unstinting	0.6118
unstintingly	0.6443
unstipulated	0.9238
unstirred	0.9288
unstitch	0.9165
unstitched	0.9669
unstitching	0.8632
unstop	0.7032
unstoppable	0.9974
unstopped	0.9121
unstrained	0.9461
unstrapped	0.9683
unstressed	0.9146
unstring	0.8706
unstringing	0.7876
unstructured	0.9920
unstrung	0.9481
unstuck	0.9695
unstudied	0.9134
unstuffed	0.9512
unstylish	0.9466
unsubordinated	0.8061
unsubscribed	0.9904
unsubscribing	0.9667
unsubsidized	0.9764
unsubstantial	0.9539
unsubstantially	0.9451
unsubstantiated	0.9872
unsubtle	0.9282
unsubtly	0.8618
unsuccessful	0.9949
unsuccessfully	0.9879
unsuccessfulness	0.7327
unsuitability	0.9655
unsuitable	0.9952
unsuitableness	0.8287
unsuitably	0.9577
unsuited	0.9954
unsullied	0.8790
unsung	0.9730
unsupervised	0.9950
unsupplied	0.9182
unsupportable	0.9579
unsupported	0.9919
unsuppressed	0.9601
unsure	0.9907
unsurpassable	0.9661
unsurpassed	0.9849
unsurprised	0.9767
unsurprising	0.9788
unsusceptible	0.9448
unsuspected	0.9834
unsuspecting	0.9952
unsuspectingly	0.9840
unsuspended	0.9573
unsuspicious	0.9420
unsustainable	0.9947
unswayable	0.9149
unsweetened	0.9953
unswerving	0.9301
unswervingly	0.8650
unsworn	0.8199
unsymmetrical	0.7778
unsympathetic	0.9912
unsympathetically	0.9774
unsynchronized	0.9745
unsystematic	0.9569
unsystematically	0.9808
untactful	0.8874
untagged	0.9879
untainted	0.9913
untaken	0.8713
untalented	0.9811
untallied	0.8822
untamable	0.9323
untamed	0.9975
untangle	0.9950
untangled	0.9974
untangling	0.9715
untapped	0.9887
untarnished	0.9876
untaught	0.8909
untaxed	0.9799
untelevised	0.9670
untellable	0.7220
untenable	0.8325
untenably	0.7276
untenanted	0.6651
untended	0.9132
untendered	0.9016
untested	0.9906
unthankful	0.9085
unthankfully	0.7953
unthaw	0.6731
unthawed	0.8869
unthawing	0.7007
unthinkable	0.9909
unthinkably	0.9466
unthinking	0.9071
unthinkingly	0.8657
unthread	0.9005
unthreaded	0.9584
unthreading	0.8485
unthreatened	0.9373
unthreatening	0.9516
unthrift	0.4022
unthrifty	0.7762
untidily	0.8830
untidiness	0.9485
untidy	0.9798
untie	0.9764
untied	0.9975
until	0.9897
untilled	0.8443
untimed	0.9430
untimely	0.9871
untiring	0.8819
untiringly	0.8779
untitled	0.9976
unto	0.9667
untoasted	0.9479
untold	1.0000
untouchable	0.9977
untouchably	0.8189
untouched	0.9977
untoward	0.8372
untowardly	0.6967
untraceable	0.9974
untraceably	0.8947
untraced	0.9628
untracked	0.9494
untradeable	0.8546
untraded	0.9064
untraditional	0.9458
untrained	0.9947
untrammeled	0.5743
untransformed	0.9000
untranslatability	0.7054
untranslatable	0.9463
untraveled	0.8789
untreatable	0.9919
untreated	0.9977
untried	0.9188
untrimmed	0.9821
untroubled	0.9898
untrue	0.9830
untruly	0.7943
untrusting	0.9748
untrustworthiness	0.9410
untrustworthy	0.9800
untruth	0.9386
untruthful	0.9831
untruthfully	0.9654
untruthfulness	0.9456
unturned	0.9352
untutored	0.9240
untwine	0.7751
untwined	0.8279
untwining	0.7087
untwist	0.9400
untwisted	0.9472
untwisting	0.8889
untying	0.9251
untypical	0.7367
untypically	0.7930
unusable	0.9925
unused	0.9853
unusual	1.0000
unusually	0.9955
unusualness	0.8838
unutterable	0.8984
unutterably	0.8205
unuttered	0.7671
unvaccinated	0.9591
unvalued	0.9218
unvanquished	0.9254
unvaried	0.9082
unvarnished	0.9821
unvarying	0.9403
unvaryingly	0.8522
unveil	0.9808
unveiled	0.9926
unveiling	0.9949
unvented	0.8242
unventilated	0.9725
unverifiable	0.9488
unverified	0.9879
unversed	0.8575
unvested	0.7670
unviable	0.8614
unviewed	0.9277
unvigilant	0.7297
unvisited	0.9076
unvocal	0.7032
unvoiced	0.9115
unwaged	0.8701
unwanted	0.9976
unwarily	0.8831
unwariness	0.7797
unwarlike	0.7882
unwarned	0.8971
unwarrantable	0.9098
unwarrantably	0.7812
unwarranted	0.9929
unwarrantedly	0.8296
unwary	0.9066
unwashed	0.9974
unwatchable	0.9807
unwatched	0.9779
unwatchful	0.8771
unwavering	0.9870
unwaveringly	0.9733
unwearied	0.7650
unwearyingly	0.7379
unweave	0.8733
unweaving	0.8825
unwed	0.9696
unwedded	0.8965
unwelcome	0.9835
unwelcomed	0.9560
unwelcoming	0.9949
unwell	0.9835
unwept	0.5569
unwholesome	0.9450
unwholesomely	0.8795
unwholesomeness	0.8941
unwieldiness	0.8894
unwieldy	0.9295
unwilled	0.8102
unwilling	1.0000
unwillingly	0.9928
unwillingness	0.9926
unwind	0.9870
unwinding	0.9949
unwinnable	0.9086
unwire	0.8224
unwired	0.9692
unwise	0.9848
unwisely	0.9627
unwished	0.7219
unwitting	0.9606
unwittingly	0.9914
unwomanly	0.9438
unwonted	0.4158
unwontedly	0.4751
unworkable	0.9723
unworkably	0.6923
unworldly	0.9786
unworn	0.9212
unworried	0.9086
unworriedly	0.8168
unworthily	0.7584
unworthiness	0.9714
unworthy	0.9868
unwound	0.9358
unwounded	0.8920
unwoven	0.9761
unwrap	0.9951
unwrapped	0.9972
unwrapping	0.9957
unwrinkled	0.9765
unwritten	0.9919
unwrought	0.7204
unyielding	0.9925
unyieldingly	0.9610
unyieldingness	0.8249
unyoke	0.6368
unyoked	0.7672
unyoking	0.5890
unzip	0.9853
up	0.9949
upbeat	0.9948
upbraid	0.7019
upbraiding	0.6580
upbringing	0.9923
upchuck	0.8703
upcoming	0.9951
upcountry	0.7641
update	0.9977
updraft	0.9537
upend	0.8376
upfront	0.9781
upgrade	0.9974
upheaval	0.9783
upheld	0.9881
uphill	0.9769
uphold	0.9973
upholder	0.9497
upholster	0.9520
upholstered	0.9728
upholsterer	0.9461
upholstery	0.9845
upkeep	0.9828
upland	0.8631
uplift	0.9976
uplifted	0.9876
uplifting	0.9953
uplink	0.8260
upload	1.0000
upmarket	0.8079
upmost	0.8842
upon	0.9911
upper	1.0000
uppercase	0.9976
upperclassman	0.8869
uppercut	0.9854
uppermost	0.9843
uppers	0.9388
upping	0.7486
uppity	0.9488
upraise	0.7013
upright	1.0000
uprightly	0.8422
uprightness	0.9252
uprights	0.8963
uprise	0.9469
uprising	0.9974
upriver	0.8617
uproar	0.9950
uproarious	0.8565
uproariously	0.8753
uproot	0.9974
uprooted	0.9819
upscale	0.9974
upset	0.9958
upsetting	0.9977
upsettingly	0.9132
upshot	0.9635
upside	0.9900
upsides	0.9361
upsilon	0.5135
upsize	0.9717
upskirt	0.8079
upslope	0.7166
upspring	0.6856
upstage	0.9976
upstairs	0.9973
upstand	0.8391
upstanding	0.9974
upstart	0.9781
upstate	0.9736
upstream	0.9949
upstroke	0.9470
upsurge	0.9216
upsweep	0.8005
upswing	0.9575
uptake	0.9770
uptempo	0.8477
uptick	0.6450
uptight	0.9920
uptown	0.9897
uptowner	0.8187
uptrend	0.7852
upturn	0.9655
upturned	0.9648
upward	1.0000
upwardly	0.9783
upwards	0.9975
upwelling	0.7618
upwind	0.9673
uracil	0.2119
uranium	0.9875
urban	0.9926
urbane	0.8541
urbanely	0.7620
urbaneness	0.7176
urbanism	0.9550
urbanite	0.9245
urbanity	0.7821
urbanization	0.9926
urbanize	0.9700
urchin	0.9649
urea	0.8232
urease	0.1208
ureic	0.3492
uremia	0.3615
uremic	0.4140
ureter	0.5952
ureteral	0.4198
ureteric	0.4745
urethane	0.7147
urethra	0.9753
urethral	0.9057
urethritis	0.7039
urge	0.9952
urgency	0.9951
urgent	0.9896
urgently	0.9900
urging	0.9977
uric	0.5395
urinal	0.9950
